instanceID,prob
20374,0.1
20375,0.2
20376,0.1
20377,0.1
20378,0.2
20379,0.1
20380,0.5
20381,0.7
20382,0.5
20383,0.6
20384,0.2
20385,0.4
20386,0.3
20387,0.4
20388,0.4
20389,0.3
20390,0.5
20391,0.4
20392,0.6
20393,0.4
20394,0.4
20395,0.6
20396,0.5
20397,0.4
20398,0.4
20399,0.2
20400,0.1
20401,0.2
20402,0.2
20403,0.4
20404,0.4
20405,0.2
20406,0.3
20407,0.2
20408,0.3
20409,0.4
20410,0.0
20411,0.1
20412,0.2
20413,0.0
20414,0.0
20415,0.1
20416,0.0
20417,0.3
20418,0.2
20419,0.2
20420,0.6
20421,0.4
20422,0.5
20423,0.3
20424,0.4
20425,0.1
20426,0.3
20427,0.1
20428,0.5
20429,0.3
20430,0.6
20431,0.4
20432,0.4
20433,0.4
20434,0.2
20435,0.6
20436,0.2
20437,0.3
20438,0.1
20439,0.1
20440,0.5
20441,0.2
20442,0.4
20443,0.6
20444,0.6
20445,0.4
20446,0.6
20447,0.3
20448,0.5
20449,0.2
20450,0.7
20451,0.1
20452,0.5
20453,0.5
20454,0.3
20455,0.6
20456,0.1
20457,0.4
20458,0.4
20459,0.0
20460,0.5
20461,0.4
20462,0.6
20463,0.5
20464,0.5
20465,0.5
20466,0.5
20467,0.5
20468,0.5
20469,0.5
20470,0.4
20471,0.6
20472,0.6
20473,0.5
20474,0.2
20475,0.2
20476,0.4
20477,0.6
20478,0.6
20479,0.6
20480,0.8
20481,0.2
20482,0.5
20483,0.4
20484,0.5
20485,0.3
20486,0.5
20487,0.2
20488,0.5
20489,0.8
20490,0.4
20491,0.2
20492,0.2
20493,0.6
20494,0.3
20495,0.4
20496,0.3
20497,0.2
20498,0.3
20499,0.35
20500,0.4
20501,0.6
20502,0.3
20503,0.5
20504,0.3
20505,0.3
20506,0.6
20507,0.2
20508,0.1
20509,0.5
20510,0.5
20511,0.4
20512,0.5
20513,0.3
20514,0.8
20515,0.2
20516,0.4
20517,0.2
20518,0.5
20519,0.4
20520,0.6
20521,0.5
20522,0.3
20523,0.4
20524,0.6
20525,0.4
20526,0.4
20527,0.6
20528,0.5
20529,0.5
20530,0.3
20531,0.8
20532,0.5
20533,0.6
20534,0.4
20535,0.3
20536,0.3
20537,0.4
20538,0.2
20539,0.3
20540,0.3
20541,0.5
20542,0.2
20543,0.2
20544,0.3
20545,0.1
20546,0.4
20547,0.4
20548,0.7
20549,0.2
20550,0.1
20551,0.3
20552,0.6
20553,0.4
20554,0.2
20555,0.6
20556,0.5
20557,0.4
20558,0.4
20559,0.5
20560,0.3
20561,0.2
20562,0.5
20563,0.3
20564,0.5
20565,0.5
20566,0.6
20567,0.6
20568,0.5
20569,0.4
20570,0.2
20571,0.3
20572,0.5
20573,0.4
20574,0.7
20575,0.6
20576,0.4
20577,0.1
20578,0.8
20579,0.2
20580,0.7
20581,0.2
20582,0.3
20583,0.3
20584,0.5
20585,0.4
20586,0.5
20587,0.4
20588,0.3
20589,0.2
20590,0.4
20591,0.5
20592,0.8
20593,0.45
20594,0.4
20595,0.0
20596,0.3
20597,0.5
20598,0.3
20599,0.5
20600,0.1
20601,0.6
20602,0.3
20603,0.8
20604,0.3
20605,0.2
20606,0.3
20607,0.4
20608,0.5
20609,0.5
20610,0.2
20611,0.3
20612,0.3
20613,0.2
20614,0.5
20615,0.3
20616,0.8
20617,0.2
20618,0.2
20619,0.4
20620,0.2
20621,0.3
20622,0.6
20623,0.6
20624,0.1
20625,0.5
20626,0.3
20627,0.5
20628,0.7
20629,0.5
20630,0.2
20631,0.2
20632,0.7
20633,0.1
20634,0.5
20635,0.4
20636,0.3
20637,0.3
20638,0.5
20639,0.2
20640,0.3
20641,0.5
20642,0.3
20643,0.3
20644,0.5
20645,0.4
20646,0.4
20647,0.4
20648,0.3
20649,0.4
20650,0.5
20651,0.4
20652,0.4
20653,0.5
20654,0.3
20655,0.2
20656,0.2
20657,0.4
20658,0.5
20659,0.4
20660,0.3
20661,0.5
20662,0.2
20663,0.4
20664,0.7
20665,0.5
20666,0.4
20667,0.3
20668,0.5
20669,0.7
20670,0.3
20671,0.4
20672,0.6
20673,0.45
20674,0.8
20675,0.5
20676,0.2
20677,0.1
20678,0.3
20679,0.2
20680,0.3
20681,0.4
20682,0.2
20683,0.3
20684,0.3
20685,0.5
20686,0.3
20687,0.1
20688,0.2
20689,0.4
20690,0.3
20691,0.2
20692,0.7
20693,0.4
20694,0.4
20695,0.4
20696,0.3
20697,0.7
20698,0.5
20699,0.6
20700,0.3
20701,0.3
20702,0.3
20703,0.5
20704,0.4
20705,0.5
20706,0.4
20707,0.5
20708,0.3
20709,0.2
20710,0.5
20711,0.4
20712,0.1
20713,0.2
20714,0.5
20715,0.5
20716,0.5
20717,0.5
20718,0.4
20719,0.5
20720,0.6
20721,0.6
20722,0.45
20723,0.5
20724,0.6
20725,0.4
20726,0.5
20727,0.4
20728,0.5
20729,0.3
20730,0.4
20731,0.5
20732,0.3
20733,0.5
20734,0.2
20735,0.4
20736,0.5
20737,0.2
20738,0.5
20739,0.6
20740,0.7
20741,0.3
20742,0.55
20743,0.3
20744,0.5
20745,0.4
20746,0.2
20747,0.9
20748,0.1
20749,0.5
20750,0.5
20751,0.4
20752,0.2
20753,0.1
20754,0.3
20755,0.2
20756,0.1
20757,0.4
20758,0.4
20759,0.4
20760,0.3
20761,0.7
20762,0.3
20763,0.4
20764,0.2
20765,0.5
20766,0.5
20767,0.4
20768,0.6
20769,0.1
20770,0.1
20771,0.3
20772,0.2
20773,0.4
20774,0.5
20775,0.3
20776,0.4
20777,0.5
20778,0.2
20779,0.7
20780,0.3
20781,0.4
20782,0.4
20783,0.3
20784,0.4
20785,0.3
20786,0.2
20787,0.7
20788,0.2
20789,0.2
20790,0.2
20791,0.4
20792,0.5
20793,0.3
20794,0.3
20795,0.5
20796,0.5
20797,0.4
20798,0.3
20799,0.2
20800,0.2
20801,0.3
20802,0.6
20803,0.6
20804,0.1
20805,0.2
20806,0.2
20807,0.3
20808,0.2
20809,0.6
20810,0.4
20811,0.2
20812,0.65
20813,0.7
20814,0.5
20815,0.3
20816,0.3
20817,0.6
20818,0.3
20819,0.5
20820,0.6
20821,0.2
20822,0.4
20823,0.3
20824,0.7
20825,0.4
20826,0.3
20827,0.3
20828,0.4
20829,0.2
20830,0.2
20831,0.3
20832,0.4
20833,0.1
20834,0.5
20835,0.4
20836,0.4
20837,0.6
20838,0.3
20839,0.5
20840,0.1
20841,0.4
20842,0.5
20843,0.2
20844,0.3
20845,0.3
20846,0.5
20847,0.6
20848,0.4
20849,0.4
20850,0.2
20851,0.4
20852,0.65
20853,0.8
20854,0.55
20855,0.75
20856,0.6
20857,0.4
20858,0.8
20859,0.4
20860,0.8
20861,1.0
20862,0.5
20863,0.45
20864,0.9
20865,0.6
20866,0.6
20867,0.9
20868,0.55
20869,0.75
20870,0.45
20871,0.7
20872,0.9
20873,0.8
20874,0.6
20875,0.85
20876,0.8
20877,0.3
20878,0.6
20879,0.8
20880,0.7
20881,0.5
20882,0.7
20883,0.5
20884,0.8
20885,0.55
20886,0.2
20887,0.7
20888,0.6
20889,0.5
20890,0.6
20891,0.5
20892,0.3
20893,0.6
20894,0.2
20895,0.8
20896,0.6
20897,0.4
20898,0.8
20899,0.7
20900,0.7
20901,0.3
20902,0.7
20903,0.4
20904,0.8
20905,0.6
20906,0.7
20907,0.6
20908,0.75
20909,0.5
20910,0.6
20911,0.75
20912,0.85
20913,0.4
20914,0.6
20915,0.45
20916,0.95
20917,0.8
20918,0.7
20919,0.7
20920,0.6
20921,0.6
20922,0.65
20923,0.45
20924,0.6
20925,0.6
20926,0.75
20927,0.85
20928,0.7
20929,0.9
20930,0.5
20931,0.4
20932,0.6
20933,0.4
20934,0.8
20935,0.65
20936,0.55
20937,0.75
20938,0.7
20939,0.65
20940,0.8
20941,0.8
20942,0.4
20943,0.7
20944,0.6
20945,0.7
20946,1.0
20947,0.7
20948,0.9
20949,0.6
20950,0.55
20951,0.6
20952,0.7
20953,0.6
20954,0.5
20955,0.45
20956,0.4
20957,0.7
20958,0.8
20959,0.3
20960,0.65
20961,0.8
20962,0.5
20963,0.7
20964,0.8
20965,0.8
20966,0.7
20967,0.8
20968,0.7
20969,0.55
20970,0.8
20971,0.45
20972,0.5
20973,0.2
20974,1.0
20975,0.6
20976,0.5
20977,0.6
20978,1.0
20979,0.7
20980,0.7
20981,0.6
20982,0.6
20983,0.35
20984,0.55
20985,0.6
20986,0.5
20987,0.9
20988,0.5
20989,0.6
20990,0.9
20991,0.7
20992,0.6
20993,0.5
20994,0.6
20995,0.5
20996,0.3
20997,0.5
20998,0.3
20999,0.4
21000,0.5
21001,0.4
21002,0.5
21003,0.6
21004,0.3
21005,0.5
21006,0.3
21007,0.4
21008,0.5
21009,0.4
21010,0.6
21011,0.3
21012,0.4
21013,0.2
21014,0.2
21015,0.3
21016,0.3
21017,0.5
21018,0.5
21019,0.3
21020,0.3
21021,0.5
21022,0.6
21023,0.3
21024,0.4
21025,0.5
21026,0.5
21027,0.4
21028,0.4
21029,0.4
21030,0.4
21031,0.7
21032,0.6
21033,0.3
21034,0.2
21035,0.5
21036,0.5
21037,0.5
21038,0.7
21039,0.6
21040,0.3
21041,0.2
21042,0.2
21043,0.4
21044,0.3
21045,0.2
21046,0.3
21047,0.4
21048,0.6
21049,0.2
21050,0.3
21051,0.2
21052,0.2
21053,0.1
21054,0.5
21055,0.4
21056,0.3
21057,0.7
21058,0.4
21059,0.4
21060,0.5
21061,0.7
21062,0.5
21063,0.4
21064,0.3
21065,0.5
21066,0.3
21067,0.2
21068,0.5
21069,0.5
21070,0.4
21071,0.1
21072,0.1
21073,0.5
21074,0.3
21075,0.6
21076,0.2
21077,0.5
21078,0.4
21079,0.2
21080,0.2
21081,0.2
21082,0.3
21083,0.4
21084,0.3
21085,0.3
21086,0.4
21087,0.3
21088,0.4
21089,0.7
21090,0.4
21091,0.5
21092,0.3
21093,0.2
21094,0.6
21095,0.5
21096,0.4
21097,0.2
21098,0.4
21099,0.4
21100,0.4
21101,0.4
21102,0.7
21103,0.4
21104,0.4
21105,0.3
21106,0.6
21107,0.5
21108,0.3
21109,0.3
21110,0.7
21111,0.6
21112,0.2
21113,0.4
21114,0.5
21115,0.5
21116,0.5
21117,0.4
21118,0.5
21119,0.6
21120,0.4
21121,0.4
21122,0.4
21123,0.3
21124,0.6
21125,0.4
21126,0.2
21127,0.4
21128,0.3
21129,0.3
21130,0.4
21131,0.6
21132,0.6
21133,0.4
21134,0.2
21135,0.5
21136,0.5
21137,0.2
21138,0.3
21139,0.6
21140,0.6
21141,0.5
21142,0.2
21143,0.4
21144,0.3
21145,0.5
21146,0.1
21147,0.6
21148,0.3
21149,0.3
21150,0.4
21151,0.5
21152,0.2
21153,0.3
21154,0.4
21155,0.3
21156,0.2
21157,0.2
21158,0.1
21159,0.4
21160,0.3
21161,0.5
21162,0.4
21163,0.3
21164,0.1
21165,0.2
21166,0.4
21167,0.5
21168,0.5
21169,0.5
21170,0.2
21171,0.7
21172,0.6
21173,0.2
21174,0.4
21175,0.4
21176,0.3
21177,0.4
21178,0.3
21179,0.4
21180,0.1
21181,0.2
21182,0.2
21183,0.1
21184,0.8
21185,0.7
21186,0.5
21187,0.4
21188,0.6
21189,0.2
21190,0.4
21191,0.3
21192,0.2
21193,0.2
21194,0.2
21195,0.6
21196,0.4
21197,0.1
21198,0.2
21199,0.4
21200,0.0
21201,0.1
21202,0.0
21203,0.6
21204,0.5
21205,0.8
21206,0.4
21207,0.5
21208,0.8
21209,0.9
21210,0.5
21211,0.3
21212,0.7
21213,0.6
21214,0.6
21215,0.5
21216,0.7
21217,0.6
21218,0.4
21219,0.6
21220,0.7
21221,0.8
21222,0.1
21223,0.4
21224,0.5
21225,0.5
21226,0.3
21227,0.4
21228,0.2
21229,0.3
21230,0.3
21231,0.3
21232,0.5
21233,0.4
21234,0.3
21235,0.4
21236,0.5
21237,0.7
21238,0.3
21239,0.5
21240,0.6
21241,0.5
21242,0.3
21243,0.5
21244,0.4
21245,0.5
21246,0.8
21247,0.5
21248,0.5
21249,0.7
21250,0.4
21251,0.8
21252,0.6
21253,0.3
21254,0.2
21255,0.4
21256,0.5
21257,0.6
21258,0.4
21259,0.325
21260,0.4
21261,0.7
21262,0.5
21263,0.6
21264,0.5
21265,0.8
21266,0.4
21267,0.7
21268,0.5
21269,0.7
21270,0.5
21271,0.5
21272,0.3
21273,0.6
21274,0.1
21275,0.6
21276,0.4
21277,0.4
21278,0.7
21279,0.4
21280,0.7
21281,0.3
21282,0.4
21283,0.3
21284,0.7
21285,0.8
21286,0.2
21287,0.3
21288,0.4
21289,0.5
21290,0.3
21291,0.3
21292,0.6
21293,0.2
21294,0.8
21295,0.6
21296,0.5
21297,0.6
21298,0.4
21299,0.4
21300,0.4
21301,0.3
21302,0.3
21303,0.5
21304,0.2
21305,0.5
21306,0.2
21307,0.7
21308,0.2
21309,0.2
21310,0.5
21311,0.8
21312,0.5
21313,0.6
21314,0.2
21315,0.5
21316,0.6
21317,0.6
21318,0.4
21319,0.1
21320,0.3
21321,0.2
21322,0.6
21323,0.5
21324,0.3
21325,0.3
21326,0.1
21327,0.5
21328,0.2
21329,0.3
21330,0.3
21331,0.6
21332,0.6
21333,0.7
21334,0.5
21335,0.5
21336,0.7
21337,0.4
21338,0.5
21339,0.5
21340,0.6
21341,0.3
21342,0.4
21343,0.75
21344,0.8
21345,0.4
21346,0.5
21347,0.5
21348,0.2
21349,0.8
21350,0.0
21351,0.45
21352,0.4
21353,0.8
21354,0.2
21355,0.1
21356,0.4
21357,1.0
21358,0.8
21359,0.15
21360,0.6
21361,0.4
21362,0.5
21363,0.6
21364,0.4
21365,0.9
21366,0.8
21367,0.7
21368,0.5
21369,0.7
21370,0.5
21371,0.7
21372,0.6
21373,0.2
21374,0.6
21375,0.4
21376,0.7
21377,0.4
21378,0.3
21379,0.5
21380,1.0
21381,0.3
21382,0.3
21383,0.7
21384,0.7
21385,0.5
21386,0.4
21387,0.6
21388,0.6
21389,0.6
21390,1.0
21391,0.7
21392,0.9
21393,0.4
21394,0.4
21395,0.6
21396,0.5
21397,0.5
21398,0.4
21399,0.6
21400,0.9
21401,0.2
21402,0.8
21403,0.6
21404,0.6
21405,0.5
21406,0.4
21407,0.6
21408,0.7
21409,0.7
21410,0.3
21411,0.75
21412,0.6
21413,0.4
21414,0.6
21415,0.9
21416,0.5
21417,0.6
21418,0.5
21419,0.6
21420,0.5
21421,0.5
21422,0.5
21423,0.3
21424,0.9
21425,0.4
21426,0.6
21427,0.5
21428,0.3
21429,0.2
21430,0.6
21431,0.2
21432,0.2
21433,0.4
21434,0.5
21435,0.7
21436,0.65
21437,0.4
21438,0.9
21439,0.6666666666666667
21440,0.5
21441,0.4
21442,0.2
21443,0.5
21444,0.6
21445,0.7
21446,0.5
21447,0.8
21448,0.5
21449,0.5
21450,0.4
21451,0.8
21452,0.5
21453,0.2
21454,0.5
21455,0.7
21456,0.5
21457,0.6
21458,0.5
21459,0.5
21460,0.4
21461,0.3
21462,0.5
21463,0.7
21464,0.6
21465,1.0
21466,0.4
21467,0.8
21468,0.4
21469,0.7
21470,0.5
21471,0.2
21472,0.7
21473,0.4
21474,0.6
21475,0.5
21476,0.9
21477,0.6
21478,0.6
21479,0.5
21480,0.8
21481,0.4
21482,0.5
21483,0.7
21484,0.9
21485,0.9
21486,0.7
21487,0.8
21488,0.6
21489,0.5
21490,0.4
21491,0.2
21492,0.7
21493,0.5
21494,0.8
21495,0.3
21496,0.7
21497,0.6
21498,0.6
21499,0.4
21500,0.7
21501,0.7
21502,0.6
21503,0.8
21504,0.3
21505,0.6
21506,0.6
21507,0.4
21508,0.6
21509,0.6
21510,0.5
21511,0.4
21512,0.5
21513,0.45
21514,0.55
21515,0.6
21516,0.4
21517,0.6
21518,0.6
21519,0.8
21520,0.5
21521,0.5
21522,1.0
21523,0.5
21524,0.4
21525,0.7
21526,0.55
21527,0.7
21528,0.6
21529,0.6
21530,0.8
21531,0.8
21532,0.3
21533,0.4
21534,0.8
21535,0.6
21536,0.7
21537,0.8
21538,0.7
21539,0.6
21540,0.6
21541,0.6
21542,0.3
21543,0.4
21544,0.9
21545,0.3
21546,0.6
21547,0.7
21548,0.7
21549,0.9
21550,0.5
21551,0.5
21552,0.8
21553,0.5
21554,0.8
21555,0.6
21556,0.6
21557,0.5
21558,0.65
21559,0.5
21560,1.0
21561,0.7
21562,0.7
21563,0.5
21564,0.3
21565,0.55
21566,0.5
21567,0.5
21568,0.2
21569,0.5
21570,0.6
21571,0.55
21572,0.4
21573,0.3
21574,0.6
21575,0.8
21576,0.6
21577,0.7
21578,0.5
21579,0.3
21580,0.4
21581,0.4
21582,0.6
21583,0.6
21584,0.8
21585,0.8333333333333333
21586,0.6
21587,0.5
21588,0.7
21589,0.7
21590,0.7
21591,0.3
21592,0.4
21593,0.3
21594,0.5
21595,1.0
21596,0.5
21597,0.6
21598,0.4
21599,0.7
21600,0.6
21601,0.7
21602,0.36666666666666664
21603,0.3
21604,0.7
21605,0.5
21606,0.7
21607,0.5
21608,0.5
21609,0.5
21610,0.5
21611,0.8
21612,0.9
21613,0.3
21614,0.6
21615,0.6333333333333333
21616,0.6
21617,0.8
21618,0.4
21619,0.6
21620,0.2
21621,0.4
21622,0.8
21623,0.4
21624,0.7
21625,0.6
21626,0.2
21627,0.8
21628,0.4
21629,0.85
21630,0.6
21631,0.4
21632,0.5
21633,0.6
21634,0.3
21635,0.6
21636,0.4
21637,0.6
21638,0.5
21639,0.8
21640,0.5
21641,0.4
21642,0.6
21643,0.7
21644,0.5
21645,0.5
21646,0.3
21647,0.5
21648,0.5
21649,0.7
21650,0.4
21651,0.6
21652,0.3
21653,0.4
21654,0.3
21655,0.5
21656,0.4
21657,0.7
21658,0.2
21659,0.6
21660,0.3
21661,0.7
21662,0.4
21663,0.9
21664,0.5
21665,0.4
21666,0.5
21667,0.7666666666666667
21668,0.3
21669,0.6
21670,0.16666666666666666
21671,0.6
21672,0.7
21673,0.6
21674,0.36666666666666664
21675,0.5
21676,0.3
21677,0.5
21678,0.5
21679,0.7
21680,0.6
21681,0.8
21682,0.6
21683,0.6
21684,0.3
21685,0.3
21686,0.5
21687,0.7
21688,0.3
21689,0.6
21690,0.4
21691,0.6
21692,0.5
21693,0.5
21694,0.5
21695,0.4
21696,0.4
21697,0.6
21698,0.25
21699,0.2
21700,0.3
21701,0.5
21702,0.5
21703,0.4
21704,0.6
21705,0.3
21706,0.4
21707,0.7
21708,0.4
21709,0.7
21710,0.4
21711,0.7666666666666666
21712,0.6
21713,0.6
21714,0.4
21715,0.9
21716,0.4
21717,0.3
21718,0.8
21719,0.4
21720,0.6
21721,0.8
21722,0.6
21723,0.5
21724,0.5
21725,0.1
21726,0.7
21727,0.45
21728,0.3
21729,0.7
21730,0.4
21731,0.4
21732,0.4
21733,0.2
21734,0.3
21735,0.3
21736,0.1
21737,0.2
21738,0.3
21739,0.3
21740,0.4
21741,0.5
21742,0.3
21743,0.2
21744,0.2
21745,0.7
21746,0.2
21747,0.4
21748,0.2
21749,0.4
21750,0.2
21751,0.2
21752,0.4
21753,0.2
21754,0.2
21755,0.4
21756,0.3
21757,0.4
21758,0.3
21759,0.5
21760,0.2
21761,0.1
21762,0.3
21763,0.3
21764,0.3
21765,0.3
21766,0.4
21767,0.3
21768,0.2
21769,0.3
21770,0.4
21771,0.3
21772,0.2
21773,0.4
21774,0.2
21775,0.3
21776,0.2
21777,0.1
21778,0.0
21779,0.2
21780,0.0
21781,0.2
21782,0.3
21783,0.2
21784,0.3
21785,0.4
21786,0.2
21787,0.4
21788,0.3
21789,0.3
21790,0.3
21791,0.4
21792,0.4
21793,0.5
21794,0.5
21795,0.3
21796,0.2
21797,0.0
21798,0.2
21799,0.2
21800,0.3
21801,0.3
21802,0.2
21803,0.1
21804,0.3
21805,0.1
21806,0.5
21807,0.7
21808,0.8
21809,0.95
21810,0.8
21811,0.75
21812,0.25
21813,0.8
21814,0.5
21815,0.6
21816,0.5
21817,0.7
21818,0.5
21819,0.35
21820,0.8
21821,0.6
21822,1.0
21823,0.7
21824,0.8
21825,0.5
21826,0.4
21827,0.9
21828,0.2
21829,0.2
21830,0.1
21831,0.3
21832,0.4
21833,0.2
21834,0.7
21835,0.4
21836,0.3
21837,0.1
21838,0.5
21839,0.4
21840,0.1
21841,0.5
21842,0.4
21843,0.4
21844,0.0
21845,0.3
21846,0.1
21847,0.3
21848,0.2
21849,0.2
21850,0.0
21851,0.1
21852,0.2
21853,0.0
21854,0.2
21855,0.5
21856,0.425
21857,0.2
21858,0.5
21859,0.5
21860,0.7
21861,0.3
21862,0.35
21863,0.5
21864,0.4
21865,0.4
21866,0.4
21867,0.4
21868,0.5
21869,0.4
21870,0.6
21871,0.3
21872,0.4
21873,0.5
21874,0.6
21875,0.4
21876,0.3
21877,0.8
21878,0.2
21879,0.7
21880,0.3
21881,0.4
21882,0.1
21883,0.6
21884,0.3
21885,0.1
21886,0.8
21887,0.9
21888,0.8
21889,0.9
21890,0.8
21891,0.9
21892,0.9
21893,1.0
21894,0.9
21895,0.4
21896,0.7
21897,0.5
21898,0.2
21899,0.6
21900,0.9
21901,1.0
21902,1.0
21903,0.7
21904,0.4
21905,0.1
21906,0.2
21907,0.2
21908,0.5
21909,0.2
21910,0.1
21911,0.0
21912,0.3
21913,0.4
21914,0.1
21915,0.0
21916,0.2
21917,0.3
21918,0.1
21919,0.1
21920,0.4
21921,0.4
21922,0.1
21923,0.4
21924,0.4
21925,0.2
21926,0.3
21927,0.7
21928,0.4
21929,0.4
21930,0.2
21931,0.2
21932,0.3
21933,0.2
21934,0.1
21935,0.2
21936,0.0
21937,0.1
21938,0.3
21939,0.2
21940,0.1
21941,0.3
21942,0.3
21943,0.1
21944,0.1
21945,0.2
21946,0.4
21947,0.3
21948,0.1
21949,0.1
21950,0.2
21951,0.2
21952,0.1
21953,0.2
21954,0.2
21955,0.1
21956,0.2
21957,0.3
21958,0.1
21959,0.1
21960,0.3
21961,0.1
21962,0.3
21963,0.3
21964,0.2
21965,0.1
21966,0.2
21967,0.1
21968,0.3
21969,0.2
21970,0.3
21971,0.3
21972,0.1
21973,0.5
21974,0.6
21975,0.1
21976,0.1
21977,0.5
21978,0.3
21979,0.4
21980,0.4
21981,0.4
21982,0.4
21983,0.2
21984,0.2
21985,0.1
21986,0.3
21987,0.6
21988,0.2
21989,0.2
21990,0.6
21991,0.3
21992,0.2
21993,0.1
21994,0.2
21995,0.4
21996,0.3
21997,0.3
21998,0.0
21999,0.4
22000,0.4
22001,0.2
22002,0.1
22003,0.1
22004,0.3
22005,0.3
22006,0.3
22007,0.4
22008,0.5
22009,0.1
22010,0.2
22011,0.3
22012,0.1
22013,0.4
22014,0.3
22015,0.2
22016,0.1
22017,0.5
22018,0.4
22019,0.2
22020,0.2
22021,0.2
22022,0.3
22023,0.0
22024,0.2
22025,0.1
22026,0.1
22027,0.1
22028,0.2
22029,0.3
22030,0.2
22031,0.2
22032,0.2
22033,0.2
22034,0.2
22035,0.2
22036,0.4
22037,0.0
22038,0.3
22039,0.4
22040,0.1
22041,0.2
22042,0.3
22043,0.1
22044,0.5
22045,0.2
22046,0.3
22047,0.2
22048,0.2
22049,0.2
22050,0.3
22051,0.4
22052,0.3
22053,0.3
22054,0.2
22055,0.1
22056,0.2
22057,0.1
22058,0.2
22059,0.0
22060,0.3
22061,0.2
22062,0.1
22063,0.0
22064,0.3
22065,0.1
22066,0.1
22067,0.4
22068,0.0
22069,0.2
22070,0.0
22071,0.0
22072,0.0
22073,0.0
22074,0.0
22075,0.1
22076,0.0
22077,0.0
22078,0.1
22079,0.0
22080,0.0
22081,0.1
22082,0.0
22083,0.1
22084,0.0
22085,0.0
22086,0.0
22087,0.2
22088,0.0
22089,0.1
22090,0.0
22091,0.1
22092,0.0
22093,0.0
22094,0.1
22095,0.0
22096,0.0
22097,0.0
22098,0.0
22099,0.2
22100,0.1
22101,0.0
22102,0.2
22103,0.0
22104,0.0
22105,0.0
22106,0.2
22107,0.0
22108,0.1
22109,0.2
22110,0.5
22111,0.6
22112,0.0
22113,0.2
22114,0.1
22115,0.4
22116,0.1
22117,0.5
22118,0.2
22119,0.2
22120,0.3
22121,0.2
22122,0.1
22123,0.1
22124,0.2
22125,0.1
22126,0.1
22127,0.2
22128,0.3
22129,0.3
22130,0.2
22131,0.3
22132,0.0
22133,0.3
22134,0.2
22135,0.2
22136,0.3
22137,0.0
22138,0.1
22139,0.3
22140,0.0
22141,0.1
22142,0.0
22143,0.1
22144,0.2
22145,0.1
22146,0.4
22147,0.3
22148,0.2
22149,0.2
22150,0.3
22151,0.4
22152,0.0
22153,0.0
22154,0.1
22155,0.0
22156,0.1
22157,0.0
22158,0.0
22159,0.0
22160,0.0
22161,0.0
22162,0.4
22163,0.1
22164,0.3
22165,0.3
22166,0.1
22167,0.2
22168,0.4
22169,0.0
22170,0.1
22171,0.4
22172,0.3
22173,0.2
22174,0.1
22175,0.2
22176,0.2
22177,0.3
22178,0.3
22179,0.2
22180,0.1
22181,0.3
22182,0.2
22183,0.1
22184,0.1
22185,0.1
22186,0.1
22187,0.3
22188,0.1
22189,0.2
22190,0.1
22191,0.2
22192,0.1
22193,0.0
22194,0.3
22195,0.3
22196,0.3
22197,0.2
22198,0.1
22199,0.2
22200,0.2
22201,0.3
22202,0.3
22203,0.2
22204,0.1
22205,0.2
22206,0.0
22207,0.3
22208,0.3
22209,0.4
22210,0.1
22211,0.2
22212,0.1
22213,0.2
22214,0.5
22215,0.3
22216,0.1
22217,0.2
22218,0.3
22219,0.1
22220,0.4
22221,0.1
22222,0.1
22223,0.1
22224,0.0
22225,0.2
22226,0.1
22227,0.4
22228,0.2
22229,0.4
22230,0.1
22231,0.6
22232,0.3
22233,0.2
22234,0.0
22235,0.5
22236,0.1
22237,0.2
22238,0.1
22239,0.1
22240,0.1
22241,0.4
22242,0.1
22243,0.4
22244,0.1
22245,0.1
22246,0.4
22247,0.1
22248,0.3
22249,0.3
22250,0.4
22251,0.4
22252,0.4
22253,0.0
22254,0.3
22255,0.1
22256,0.0
22257,0.0
22258,0.0
22259,0.4
22260,0.4
22261,0.2
22262,0.3
22263,0.2
22264,0.1
22265,0.0
22266,0.2
22267,0.2
22268,0.3
22269,0.1
22270,0.3
22271,0.1
22272,0.2
22273,0.4
22274,0.2
22275,0.1
22276,0.1
22277,0.1
22278,0.2
22279,0.1
22280,0.3
22281,0.3
22282,0.2
22283,0.3
22284,0.1
22285,0.2
22286,0.2
22287,0.1
22288,0.3
22289,0.2
22290,0.1
22291,0.0
22292,0.2
22293,0.1
22294,0.1
22295,0.1
22296,0.0
22297,0.0
22298,0.2
22299,0.0
22300,0.0
22301,0.1
22302,0.2
22303,0.0
22304,0.4
22305,0.2
22306,0.1
22307,0.1
22308,0.4
22309,0.1
22310,0.2
22311,0.1
22312,0.3
22313,0.0
22314,0.3
22315,0.1
22316,0.2
22317,0.2
22318,0.2
22319,0.1
22320,0.2
22321,0.3
22322,0.1
22323,0.2
22324,0.4
22325,0.0
22326,0.0
22327,0.0
22328,0.0
22329,0.0
22330,0.4
22331,0.1
22332,0.1
22333,0.2
22334,0.1
22335,0.1
22336,0.4
22337,0.5
22338,0.2
22339,0.3
22340,0.3
22341,0.0
22342,0.0
22343,0.0
22344,0.0
22345,0.0
22346,0.0
22347,0.0
22348,0.0
22349,0.2
22350,0.3
22351,0.4
22352,0.0
22353,0.0
22354,0.1
22355,0.3
22356,0.1
22357,0.0
22358,0.3
22359,0.5
22360,0.2
22361,0.2
22362,0.4
22363,0.2
22364,0.2
22365,0.2
22366,0.1
